OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
200336,29-12-2023,88174,Laptop,1,18.2,441,Debit Card,Pending,10143345,4,SAVE10,Instagram,18.2
201016,29-12-2023,20257,Tablet,5,268.78,669,Debit Card,Delivered,62135578,7,WINTER15,Email,1343.9
200065,30-12-2023,97735,Monitor,5,81.7,385,Credit Card,Delivered,13743703,6,,Instagram,408.5
200804,01-01-2024,76362,Chair,3,236.5,916,Online,Delivered,11868618,8,FREESHIP,Email,709.5
200931,01-01-2024,14005,Printer,2,40.23,623,Credit Card,Cancelled,87567926,4,SAVE10,Google,80.46
200737,03-01-2024,91029,Phone,4,532.87,972,Cash,Pending,25501930,9,FREESHIP,Instagram,2131.48
200082,05-01-2024,65799,Tablet,4,565.2,971,Debit Card,Shipped,66906607,9,SAVE10,Google,2260.8
200548,05-01-2024,17103,Printer,3,426.12,922,Online,Delivered,64398650,5,WINTER15,Instagram,1278.36
200399,07-01-2024,64641,Tablet,5,423.93,319,Debit Card,Returned,32012588,5,FREESHIP,Facebook,2119.65
201105,08-01-2024,12487,Tablet,3,475.69,884,Gift Card,Cancelled,23324770,3,FREESHIP,Google,1427.07
201164,08-01-2024,65890,Tablet,5,315.57,340,Debit Card,Delivered,64530489,6,WINTER15,Email,1577.85
200674,09-01-2024,56928,Laptop,4,358.75,860,Gift Card,Delivered,57792939,9,SAVE10,Facebook,1435
200712,09-01-2024,56969,Tablet,2,68.4,993,Gift Card,Pending,10513339,7,FREESHIP,Email,136.8
200781,10-01-2024,43524,Phone,5,524.26,934,Gift Card,Delivered,51479426,5,FREESHIP,Referral,2621.3
200936,12-01-2024,50612,Chair,4,56.66,737,Online,Delivered,44140968,4,SAVE10,Instagram,226.64
200791,13-01-2024,49710,Chair,4,409.28,956,Cash,Pending,92591237,8,,Email,1637.12
200840,14-01-2024,60699,Chair,3,411.95,672,Credit Card,Delivered,88660574,7,FREESHIP,Referral,1235.85
200450,15-01-2024,36408,Monitor,5,615.1,160,Gift Card,Returned,94023253,10,WINTER15,Instagram,3075.5
200476,15-01-2024,77872,Phone,2,513.59,867,Online,Returned,19292184,4,FREESHIP,Referral,1027.18
200624,16-01-2024,25967,Tablet,5,341.96,747,Debit Card,Delivered,88559278,6,,Email,1709.8
200937,16-01-2024,39791,Chair,2,298.53,536,Debit Card,Cancelled,46221436,5,WINTER15,Email,597.06
200113,17-01-2024,65905,Laptop,5,190.08,605,Cash,Shipped,73954365,9,FREESHIP,Instagram,950.4
200410,18-01-2024,37375,Tablet,2,518.23,184,Debit Card,Shipped,52470162,5,,Email,1036.46
200656,18-01-2024,51404,Monitor,2,189.06,835,Gift Card,Shipped,85682500,7,SAVE10,Facebook,378.12
200299,20-01-2024,30711,Monitor,1,278.66,856,Gift Card,Cancelled,42696593,2,FREESHIP,Instagram,278.66
200719,21-01-2024,46920,Laptop,2,681.06,703,Debit Card,Shipped,86403837,3,FREESHIP,Facebook,1362.12
200912,22-01-2024,67604,Desk,2,139.69,318,Online,Returned,85545920,7,FREESHIP,Email,279.38
200734,23-01-2024,51898,Printer,4,224.61,630,Credit Card,Returned,19767885,6,WINTER15,Facebook,898.44
200860,23-01-2024,69542,Printer,1,422.54,876,Cash,Delivered,20746505,1,SAVE10,Google,422.54
200574,24-01-2024,29685,Chair,5,384.69,275,Credit Card,Pending,97733212,6,FREESHIP,Email,1923.45
200812,26-01-2024,81547,Phone,2,255.26,803,Credit Card,Cancelled,88437123,6,FREESHIP,Google,510.52
201015,26-01-2024,97454,Printer,2,349.4,892,Online,Shipped,73249329,2,SAVE10,Instagram,698.8
200540,29-01-2024,87281,Laptop,5,648.65,852,Online,Pending,81765057,7,,Referral,3243.25
201024,29-01-2024,90612,Chair,3,367.75,731,Cash,Pending,93022878,7,FREESHIP,Facebook,1103.25
200681,30-01-2024,38262,Tablet,1,155.27,548,Debit Card,Shipped,47300502,6,,Email,155.27
200378,01-02-2024,62666,Chair,5,64.5,148,Credit Card,Pending,91029390,8,WINTER15,Instagram,322.5
200347,03-02-2024,83556,Printer,4,264.79,380,Credit Card,Pending,21109187,5,SAVE10,Google,1059.16
200501,04-02-2024,88546,Desk,4,203.46,226,Credit Card,Pending,19867754,7,SAVE10,Referral,813.84
201014,04-02-2024,92548,Tablet,5,226.45,160,Debit Card,Returned,21682892,6,FREESHIP,Email,1132.25
200249,07-02-2024,39106,Printer,1,546.19,245,Cash,Pending,35464433,5,FREESHIP,Referral,546.19
200617,08-02-2024,57093,Tablet,3,184.47,834,Online,Cancelled,75469057,4,,Referral,553.41
200968,08-02-2024,67870,Monitor,4,412.2,664,Credit Card,Shipped,72602178,6,WINTER15,Referral,1648.8
200736,09-02-2024,59441,Monitor,5,418.53,696,Credit Card,Pending,66186874,6,FREESHIP,Google,2092.65
200045,10-02-2024,17388,Chair,1,317.25,157,Debit Card,Returned,47077395,1,SAVE10,Facebook,317.25
200770,11-02-2024,72166,Desk,1,314.38,227,Online,Returned,67733444,6,,Google,314.38
200808,13-02-2024,65565,Desk,3,134.05,192,Credit Card,Shipped,80383756,3,,Google,402.15
200915,16-02-2024,20643,Laptop,4,502.99,939,Debit Card,Shipped,30736692,4,WINTER15,Referral,2011.96
200011,17-02-2024,93861,Monitor,3,49.14,831,Online,Returned,48234646,7,SAVE10,Email,147.42
200802,17-02-2024,84331,Chair,5,644.64,205,Gift Card,Cancelled,34440714,6,FREESHIP,Email,3223.2
200582,19-02-2024,15228,Tablet,3,474.14,558,Gift Card,Shipped,33860620,8,WINTER15,Google,1422.42
200594,21-02-2024,40140,Phone,5,72.64,598,Credit Card,Cancelled,12671989,7,,Email,363.2
200816,21-02-2024,55286,Tablet,5,574.79,497,Credit Card,Pending,39058734,8,WINTER15,Referral,2873.95
200027,22-02-2024,97593,Printer,1,472.74,881,Online,Shipped,89117573,6,WINTER15,Google,472.74
200757,22-02-2024,81074,Desk,1,157.72,597,Debit Card,Delivered,91105190,2,FREESHIP,Google,157.72
200221,23-02-2024,93473,Tablet,5,639.37,552,Debit Card,Pending,50003989,6,SAVE10,Google,3196.85
201159,23-02-2024,66112,Desk,4,466.7,874,Debit Card,Returned,60955607,8,,Instagram,1866.8
200310,24-02-2024,85863,Printer,3,132.48,968,Online,Shipped,16094218,4,,Referral,397.44
200521,25-02-2024,82318,Phone,1,528.06,991,Credit Card,Shipped,37534165,2,,Facebook,528.06
200653,25-02-2024,59338,Printer,3,690.3,747,Credit Card,Shipped,12902764,6,WINTER15,Google,2070.9
201110,25-02-2024,12472,Chair,3,84.31,912,Credit Card,Shipped,36103184,3,SAVE10,Email,252.93
200258,26-02-2024,87764,Tablet,2,103.41,294,Online,Shipped,94082469,2,FREESHIP,Referral,206.82
200465,26-02-2024,58773,Printer,5,513.49,391,Gift Card,Cancelled,65438300,8,,Google,2567.45
200002,27-02-2024,81728,Tablet,5,550.68,512,Credit Card,Cancelled,42903982,8,FREESHIP,Email,2753.4
200640,27-02-2024,46509,Chair,2,587.49,647,Gift Card,Returned,24241664,6,SAVE10,Referral,1174.98
200392,28-02-2024,95100,Phone,1,627.2,197,Online,Delivered,47366265,1,WINTER15,Email,627.2
201192,28-02-2024,72007,Chair,3,432.85,999,Online,Pending,16240916,4,,Instagram,1298.55
200526,29-02-2024,91201,Desk,2,46.5,837,Cash,Returned,63526023,7,WINTER15,Google,93
200546,01-03-2024,82399,Monitor,1,158.68,928,Credit Card,Returned,77177284,6,WINTER15,Instagram,158.68
200626,01-03-2024,45671,Tablet,2,657.48,769,Online,Shipped,18179773,5,SAVE10,Referral,1314.96
200017,02-03-2024,60672,Tablet,1,423.4,382,Debit Card,Shipped,11972116,3,,Referral,423.4
200145,02-03-2024,85929,Printer,3,146.91,798,Credit Card,Delivered,29318610,6,FREESHIP,Google,440.73
201196,04-03-2024,20095,Monitor,2,662.53,778,Online,Cancelled,69207593,5,,Facebook,1325.06
200602,05-03-2024,35852,Tablet,4,26.04,982,Online,Pending,64660134,5,SAVE10,Instagram,104.16
200026,06-03-2024,21944,Laptop,5,59.55,296,Online,Delivered,80276812,6,,Referral,297.75
200688,06-03-2024,20077,Monitor,4,593.22,154,Credit Card,Cancelled,36415742,8,WINTER15,Facebook,2372.88
200614,08-03-2024,77363,Phone,1,96.81,807,Gift Card,Cancelled,12439827,3,,Referral,96.81
200543,09-03-2024,37531,Desk,5,269.86,354,Cash,Shipped,93877673,6,WINTER15,Facebook,1349.3
200544,10-03-2024,48713,Printer,5,31.96,373,Credit Card,Returned,96334419,5,FREESHIP,Referral,159.8
200764,10-03-2024,35983,Laptop,5,627.43,806,Credit Card,Cancelled,14016163,10,FREESHIP,Email,3137.15
200857,10-03-2024,56506,Phone,3,257.84,185,Online,Delivered,86808324,4,,Instagram,773.52
200963,11-03-2024,88075,Chair,5,530.34,970,Online,Shipped,42832976,9,FREESHIP,Google,2651.7
200832,12-03-2024,63372,Chair,5,485.71,903,Online,Pending,14661811,10,SAVE10,Referral,2428.55
200225,13-03-2024,99879,Phone,3,273.96,692,Debit Card,Returned,50246700,8,SAVE10,Google,821.88
200348,13-03-2024,24369,Laptop,3,359.73,885,Debit Card,Returned,72633998,7,FREESHIP,Email,1079.19
201187,13-03-2024,26340,Desk,2,184.6,562,Gift Card,Delivered,59962703,7,WINTER15,Email,369.2
200237,14-03-2024,88645,Monitor,3,583.72,783,Credit Card,Shipped,74097570,5,FREESHIP,Facebook,1751.16
200511,15-03-2024,11415,Monitor,5,575.24,267,Cash,Delivered,65061457,7,WINTER15,Email,2876.2
200787,17-03-2024,18167,Desk,4,221.96,193,Cash,Delivered,36841089,7,,Google,887.84
200869,17-03-2024,29905,Desk,2,533.95,790,Online,Delivered,16788127,5,WINTER15,Google,1067.9
200721,18-03-2024,46557,Desk,2,118.59,890,Credit Card,Delivered,56110689,2,,Email,237.18
200926,20-03-2024,67533,Desk,1,26.95,672,Cash,Delivered,14566395,1,WINTER15,Email,26.95
201007,20-03-2024,46651,Monitor,2,73.26,839,Cash,Pending,60444502,4,WINTER15,Facebook,146.52
200253,23-03-2024,14891,Chair,4,413.74,743,Gift Card,Returned,79471534,7,FREESHIP,Instagram,1654.96
200445,23-03-2024,94569,Phone,1,487.21,227,Cash,Delivered,31351770,3,SAVE10,Referral,487.21
200061,24-03-2024,61618,Desk,4,122.2,104,Cash,Delivered,43458485,7,FREESHIP,Facebook,488.8
200173,24-03-2024,95901,Phone,3,664.46,806,Online,Delivered,56989066,4,FREESHIP,Google,1993.38
200334,26-03-2024,90348,Chair,4,224.75,728,Online,Delivered,20635777,7,WINTER15,Facebook,899
200455,26-03-2024,58341,Phone,1,639.83,874,Debit Card,Pending,32856728,2,SAVE10,Referral,639.83
200835,26-03-2024,16429,Desk,1,679.65,390,Debit Card,Shipped,73888013,6,FREESHIP,Google,679.65
200620,27-03-2024,84834,Tablet,3,136.34,866,Debit Card,Returned,90136001,8,SAVE10,Referral,409.02
200161,29-03-2024,35091,Monitor,1,211.14,513,Credit Card,Cancelled,53784452,1,SAVE10,Facebook,211.14
200076,31-03-2024,58638,Laptop,4,382.88,239,Cash,Cancelled,38224871,6,WINTER15,Email,1531.52
200780,31-03-2024,41284,Laptop,4,184.48,661,Online,Cancelled,73613128,4,WINTER15,Google,737.92
200184,04-04-2024,65180,Tablet,4,214.54,231,Gift Card,Cancelled,39255469,7,,Referral,858.16
200976,04-04-2024,18984,Tablet,3,589.3,650,Credit Card,Returned,49298239,6,WINTER15,Referral,1767.9
200993,06-04-2024,61384,Monitor,3,267.45,576,Gift Card,Delivered,33323210,5,WINTER15,Instagram,802.35
201019,06-04-2024,28386,Desk,1,277.09,293,Cash,Returned,32954229,2,SAVE10,Referral,277.09
200169,07-04-2024,35785,Printer,1,427.82,732,Online,Delivered,78923089,2,WINTER15,Email,427.82
200358,07-04-2024,70633,Tablet,2,183.67,747,Online,Cancelled,82540521,3,SAVE10,Google,367.34
200447,07-04-2024,48207,Printer,2,416.81,356,Cash,Returned,45355655,2,,Facebook,833.62
200500,07-04-2024,79475,Laptop,5,508.59,169,Cash,Returned,42168516,8,WINTER15,Facebook,2542.95
200516,07-04-2024,47022,Monitor,3,166.99,208,Cash,Returned,28855040,8,,Facebook,500.97
200529,07-04-2024,21181,Tablet,2,675.1,938,Cash,Pending,50363421,4,FREESHIP,Google,1350.2
200885,07-04-2024,61090,Laptop,4,515.59,387,Credit Card,Shipped,36388962,7,FREESHIP,Google,2062.36
201109,08-04-2024,62277,Printer,4,77.47,474,Gift Card,Returned,32026174,7,SAVE10,Instagram,309.88
200517,09-04-2024,55205,Tablet,4,198.35,943,Cash,Cancelled,88141634,7,FREESHIP,Google,793.4
200809,09-04-2024,80416,Desk,5,217.43,752,Debit Card,Shipped,54385892,10,SAVE10,Instagram,1087.15
201133,09-04-2024,20670,Printer,2,467.91,432,Gift Card,Returned,76731303,5,WINTER15,Facebook,935.82
200339,10-04-2024,84563,Printer,2,236.33,398,Online,Pending,62422797,3,SAVE10,Instagram,472.66
200633,10-04-2024,79533,Laptop,5,601.72,921,Gift Card,Cancelled,54711422,5,WINTER15,Instagram,3008.6
200178,11-04-2024,53070,Chair,4,512.06,283,Online,Delivered,49791755,5,SAVE10,Google,2048.24
200834,11-04-2024,98483,Printer,5,22.14,456,Cash,Returned,22084320,10,,Instagram,110.7
200838,11-04-2024,57798,Desk,4,577.08,384,Online,Pending,68797566,8,,Facebook,2308.32
200956,11-04-2024,21191,Phone,2,160.98,381,Debit Card,Delivered,86246309,3,SAVE10,Referral,321.96
200959,13-04-2024,73996,Tablet,2,143.82,856,Credit Card,Returned,74579570,6,SAVE10,Instagram,287.64
200122,15-04-2024,96787,Laptop,2,533.02,588,Gift Card,Shipped,30422853,2,,Facebook,1066.04
200559,15-04-2024,22981,Desk,3,157.4,454,Debit Card,Cancelled,10115285,7,WINTER15,Email,472.2
200663,15-04-2024,59774,Monitor,1,72.6,941,Debit Card,Cancelled,87635135,6,FREESHIP,Instagram,72.6
200793,15-04-2024,91255,Chair,5,170.22,769,Debit Card,Delivered,69599961,8,,Referral,851.1
200174,16-04-2024,51145,Printer,4,600.81,790,Debit Card,Delivered,59154274,9,SAVE10,Email,2403.24
200206,16-04-2024,31072,Laptop,4,229.1,729,Gift Card,Returned,77172975,8,WINTER15,Email,916.4
200333,16-04-2024,87124,Phone,1,198.51,818,Credit Card,Returned,52086740,5,WINTER15,Instagram,198.51
200419,17-04-2024,70999,Tablet,2,216.66,885,Debit Card,Pending,75644156,6,FREESHIP,Instagram,433.32
200183,18-04-2024,39246,Monitor,5,186.28,258,Debit Card,Delivered,16658182,8,SAVE10,Email,931.4
200437,18-04-2024,63378,Phone,1,512.39,955,Online,Delivered,20863705,2,FREESHIP,Instagram,512.39
200566,18-04-2024,83223,Phone,4,162.71,167,Cash,Cancelled,54339083,7,FREESHIP,Email,650.84
200670,18-04-2024,14576,Desk,4,539.2,747,Credit Card,Pending,21637540,8,FREESHIP,Google,2156.8
200380,20-04-2024,35355,Printer,4,331.9,127,Cash,Pending,52935059,5,SAVE10,Instagram,1327.6
200522,20-04-2024,66254,Chair,1,515.32,740,Gift Card,Cancelled,82843861,1,FREESHIP,Email,515.32
200110,21-04-2024,74562,Tablet,1,220.77,388,Gift Card,Pending,32062079,5,FREESHIP,Instagram,220.77
200195,22-04-2024,63619,Chair,3,619.21,801,Debit Card,Cancelled,65385674,6,,Email,1857.63
201020,22-04-2024,50211,Tablet,2,26.5,312,Online,Delivered,47787981,3,SAVE10,Instagram,53
200257,23-04-2024,89732,Phone,1,406.22,712,Credit Card,Cancelled,41059233,5,SAVE10,Referral,406.22
200592,23-04-2024,42306,Phone,3,204.27,938,Online,Returned,15499648,4,,Google,612.81
201095,23-04-2024,33051,Phone,2,441.54,397,Online,Delivered,92929755,2,SAVE10,Email,883.08
200753,24-04-2024,42270,Phone,2,241.49,864,Debit Card,Returned,72697796,7,FREESHIP,Instagram,482.98
200367,25-04-2024,13108,Laptop,5,658.77,712,Gift Card,Pending,82284400,10,FREESHIP,Instagram,3293.85
200634,25-04-2024,66906,Printer,2,259.32,117,Gift Card,Delivered,31633755,2,WINTER15,Referral,518.64
200598,26-04-2024,60329,Desk,5,495.35,826,Credit Card,Pending,59069987,5,,Facebook,2476.75
200136,27-04-2024,73370,Laptop,1,44.35,595,Gift Card,Cancelled,67820278,1,SAVE10,Instagram,44.35
200901,28-04-2024,44277,Tablet,1,458.63,839,Debit Card,Returned,79321479,4,WINTER15,Referral,458.63
200996,28-04-2024,28648,Monitor,4,473.86,101,Debit Card,Delivered,92240846,7,SAVE10,Facebook,1895.44
200642,29-04-2024,15063,Chair,5,85.22,527,Credit Card,Cancelled,10329390,7,FREESHIP,Email,426.1
200946,04-05-2024,65021,Phone,2,404.96,546,Cash,Shipped,20626179,4,SAVE10,Email,809.92
200042,06-05-2024,28712,Printer,2,151.66,980,Cash,Cancelled,40772558,6,,Instagram,303.32
200442,06-05-2024,72588,Chair,5,314.94,661,Cash,Pending,43410829,8,SAVE10,Instagram,1574.7
201060,07-05-2024,38024,Tablet,2,273.43,824,Cash,Shipped,93370912,7,WINTER15,Referral,546.86
200928,09-05-2024,77166,Laptop,3,247.11,821,Debit Card,Returned,18896595,3,WINTER15,Referral,741.33
200991,09-05-2024,10211,Desk,5,127.18,598,Debit Card,Cancelled,68938335,10,FREESHIP,Google,635.9
200605,10-05-2024,49605,Monitor,2,228.91,892,Debit Card,Shipped,95620066,4,SAVE10,Referral,457.82
201074,10-05-2024,21437,Phone,1,222.73,120,Online,Returned,81624772,4,,Google,222.73
200291,12-05-2024,61521,Phone,2,345.01,670,Credit Card,Delivered,93676567,6,FREESHIP,Google,690.02
200873,12-05-2024,53488,Desk,3,136.84,448,Cash,Delivered,27365050,3,SAVE10,Facebook,410.52
200255,13-05-2024,47283,Monitor,1,263.96,806,Gift Card,Returned,56235117,2,SAVE10,Google,263.96
200443,14-05-2024,61668,Chair,2,69.64,813,Cash,Returned,58970302,6,,Facebook,139.28
200884,15-05-2024,71471,Chair,1,595.54,817,Gift Card,Shipped,52137079,4,,Instagram,595.54
200158,16-05-2024,23334,Tablet,1,331.06,737,Credit Card,Pending,46335144,5,WINTER15,Instagram,331.06
200871,16-05-2024,93768,Tablet,3,324.3,720,Debit Card,Pending,22024707,8,FREESHIP,Email,972.9
200053,18-05-2024,67551,Phone,4,488.78,512,Online,Returned,94992552,5,FREESHIP,Google,1955.12
200217,20-05-2024,61549,Desk,4,321.51,908,Cash,Returned,65596914,9,,Google,1286.04
200863,20-05-2024,98276,Phone,1,14.06,471,Credit Card,Pending,74207282,5,SAVE10,Referral,14.06
201117,20-05-2024,78684,Chair,3,588.44,858,Gift Card,Shipped,95779073,8,WINTER15,Google,1765.32
201027,21-05-2024,93467,Laptop,4,554.83,983,Cash,Returned,77377373,6,,Google,2219.32
200077,24-05-2024,50121,Phone,1,583.18,348,Credit Card,Returned,79810059,5,,Google,583.18
200363,24-05-2024,31668,Laptop,5,113.87,871,Credit Card,Pending,42584392,6,SAVE10,Email,569.35
200538,24-05-2024,61280,Phone,3,490.74,100,Cash,Shipped,95487711,3,WINTER15,Email,1472.22
201118,24-05-2024,58168,Phone,3,251.48,359,Credit Card,Returned,99102265,4,,Email,754.44
200867,26-05-2024,53252,Printer,4,142.58,351,Cash,Delivered,65831261,4,FREESHIP,Facebook,570.32
200909,27-05-2024,60203,Tablet,2,291.85,569,Cash,Shipped,76525279,5,FREESHIP,Instagram,583.7
200971,27-05-2024,32650,Monitor,2,605.26,934,Cash,Cancelled,66648743,4,WINTER15,Referral,1210.52
201006,27-05-2024,27435,Tablet,5,420.98,860,Cash,Delivered,91458233,7,SAVE10,Facebook,2104.9
200484,29-05-2024,29092,Chair,4,15.01,767,Cash,Cancelled,90455340,6,,Facebook,60.04
200576,29-05-2024,14457,Laptop,5,79.08,747,Cash,Pending,42517811,8,,Facebook,395.4
201157,29-05-2024,25841,Monitor,3,301.55,242,Debit Card,Delivered,21451375,5,FREESHIP,Google,904.65
200910,31-05-2024,36174,Printer,3,308.98,348,Cash,Delivered,26397548,3,SAVE10,Instagram,926.94
200950,31-05-2024,19722,Laptop,1,596.24,891,Credit Card,Returned,78094361,4,FREESHIP,Instagram,596.24
201036,31-05-2024,98278,Phone,3,413.83,552,Gift Card,Shipped,49684737,8,SAVE10,Facebook,1241.49
200096,01-06-2024,93007,Phone,2,232.83,103,Gift Card,Delivered,85696091,7,,Instagram,465.66
200330,02-06-2024,38068,Desk,5,260.53,532,Gift Card,Pending,54059198,5,SAVE10,Instagram,1302.65
200856,03-06-2024,94698,Phone,1,586.62,871,Debit Card,Shipped,95768773,5,,Facebook,586.62
201102,03-06-2024,98474,Chair,4,347.17,997,Debit Card,Shipped,86192984,8,,Instagram,1388.68
200892,04-06-2024,72043,Desk,1,394.53,480,Cash,Shipped,40896408,2,FREESHIP,Referral,394.53
200652,05-06-2024,71473,Chair,5,341.84,328,Online,Shipped,94857335,8,FREESHIP,Instagram,1709.2
200360,06-06-2024,53810,Phone,4,589.57,779,Cash,Pending,34630612,8,,Instagram,2358.28
200534,06-06-2024,73289,Chair,3,648.59,906,Debit Card,Cancelled,70872738,4,SAVE10,Email,1945.77
200306,07-06-2024,70495,Printer,2,57.07,238,Debit Card,Returned,65511225,3,SAVE10,Instagram,114.14
200731,07-06-2024,71310,Printer,5,584.46,308,Credit Card,Returned,48292586,8,,Email,2922.3
200194,08-06-2024,53501,Monitor,1,249.57,899,Cash,Shipped,90144892,3,FREESHIP,Google,249.57
200266,08-06-2024,38840,Chair,4,583.07,589,Credit Card,Cancelled,48484633,6,FREESHIP,Referral,2332.28
200444,08-06-2024,79508,Printer,1,135.17,585,Online,Shipped,61882353,6,FREESHIP,Instagram,135.17
200461,08-06-2024,29697,Tablet,1,401.82,407,Credit Card,Shipped,47776482,5,FREESHIP,Google,401.82
201134,08-06-2024,90993,Desk,4,38.28,950,Debit Card,Cancelled,53964711,4,WINTER15,Facebook,153.12
200536,09-06-2024,18724,Chair,1,616.1,124,Cash,Returned,52508861,6,,Email,616.1
200702,09-06-2024,33315,Printer,3,562.55,154,Debit Card,Returned,43589369,6,,Email,1687.65
200876,09-06-2024,90363,Chair,5,608.91,200,Gift Card,Pending,21534173,6,SAVE10,Google,3044.55
200972,09-06-2024,66438,Laptop,1,90.27,816,Cash,Delivered,32035271,5,SAVE10,Facebook,90.27
200092,10-06-2024,29568,Printer,4,48.61,203,Online,Shipped,46531075,7,FREESHIP,Facebook,194.44
200198,11-06-2024,37594,Laptop,4,340.3,926,Cash,Cancelled,94405162,8,SAVE10,Referral,1361.2
201163,11-06-2024,30643,Laptop,3,306.29,966,Credit Card,Returned,19477485,7,WINTER15,Instagram,918.87
200744,12-06-2024,10642,Tablet,2,461.37,200,Cash,Delivered,98725693,5,SAVE10,Google,922.74
200771,12-06-2024,20357,Phone,3,692.44,272,Debit Card,Cancelled,82236408,8,FREESHIP,Google,2077.32
200143,13-06-2024,66521,Chair,4,400.07,933,Online,Shipped,34654244,5,,Referral,1600.28
200324,13-06-2024,13525,Tablet,3,70.93,847,Debit Card,Returned,70193221,5,,Referral,212.79
200716,13-06-2024,84115,Chair,3,454.29,891,Credit Card,Pending,25466842,4,WINTER15,Google,1362.87
200739,13-06-2024,35123,Phone,4,386.73,513,Cash,Delivered,58979275,4,SAVE10,Facebook,1546.92
200322,14-06-2024,48646,Phone,5,231.82,339,Debit Card,Delivered,18233748,6,SAVE10,Facebook,1159.1
201056,14-06-2024,26152,Phone,2,486.35,790,Online,Pending,49382455,6,SAVE10,Referral,972.7
200610,16-06-2024,60361,Desk,5,389.62,623,Cash,Returned,83566924,7,FREESHIP,Facebook,1948.1
201034,16-06-2024,84524,Printer,4,517.98,766,Cash,Cancelled,76751888,8,FREESHIP,Facebook,2071.92
200922,17-06-2024,81857,Desk,2,563.82,487,Credit Card,Pending,79737732,3,,Instagram,1127.64
200086,19-06-2024,88205,Printer,5,643.03,447,Online,Cancelled,93504166,5,FREESHIP,Referral,3215.15
200296,19-06-2024,48453,Desk,5,638.8,434,Debit Card,Cancelled,52110494,10,WINTER15,Referral,3194
200411,19-06-2024,66567,Desk,2,39.51,981,Online,Shipped,21174822,5,,Facebook,79.02
201063,19-06-2024,42108,Desk,2,320.68,336,Credit Card,Shipped,58407918,5,FREESHIP,Referral,641.36
201079,20-06-2024,89979,Phone,5,634,144,Gift Card,Delivered,99055909,8,,Email,3170
201195,20-06-2024,21126,Desk,1,107.04,392,Credit Card,Cancelled,38009181,6,FREESHIP,Google,107.04
200916,21-06-2024,35669,Printer,5,578.83,165,Cash,Returned,13928455,6,,Referral,2894.15
200948,21-06-2024,94569,Phone,2,594.07,739,Gift Card,Cancelled,79269291,2,,Google,1188.14
200701,23-06-2024,75456,Monitor,3,92.22,115,Credit Card,Delivered,90519490,5,FREESHIP,Email,276.66
201140,24-06-2024,49838,Printer,2,552.83,904,Credit Card,Cancelled,38297718,3,,Referral,1105.66
200978,25-06-2024,41508,Printer,4,107.49,993,Cash,Delivered,61047536,5,,Google,429.96
201148,25-06-2024,54886,Phone,1,355.15,442,Cash,Returned,66241930,2,SAVE10,Email,355.15
200046,26-06-2024,43212,Monitor,4,550.14,223,Debit Card,Pending,25100762,4,FREESHIP,Instagram,2200.56
200387,27-06-2024,25316,Printer,2,39.53,904,Credit Card,Shipped,55423551,3,WINTER15,Google,79.06
200756,27-06-2024,14080,Phone,1,283.69,202,Gift Card,Shipped,93163682,6,,Google,283.69
200994,27-06-2024,27613,Tablet,4,615.65,971,Debit Card,Delivered,63701318,9,WINTER15,Google,2462.6
200735,28-06-2024,94508,Monitor,4,44.07,359,Debit Card,Pending,13443264,6,,Email,176.28
200361,29-06-2024,53464,Printer,5,659.85,197,Credit Card,Delivered,32743531,9,SAVE10,Facebook,3299.25
200868,29-06-2024,70452,Monitor,4,316.32,309,Debit Card,Delivered,42985882,7,,Facebook,1265.28
200641,30-06-2024,71680,Printer,4,567.57,814,Debit Card,Pending,47386650,9,WINTER15,Google,2270.28
200326,01-07-2024,65986,Laptop,5,670.48,273,Gift Card,Returned,98353867,5,SAVE10,Facebook,3352.4
200458,02-07-2024,31412,Monitor,4,510.58,196,Credit Card,Returned,61946127,7,WINTER15,Email,2042.32
200531,02-07-2024,64502,Desk,5,320.01,722,Gift Card,Delivered,14914388,6,,Referral,1600.05
200332,03-07-2024,26163,Desk,5,125.02,607,Debit Card,Pending,67499316,9,SAVE10,Google,625.1
200711,04-07-2024,61070,Tablet,2,475.78,632,Online,Shipped,90764894,2,WINTER15,Google,951.56
200846,04-07-2024,24765,Desk,2,359.86,646,Debit Card,Cancelled,43977698,4,,Referral,719.72
200668,05-07-2024,61257,Monitor,2,253.67,981,Cash,Returned,25226070,3,WINTER15,Facebook,507.34
201185,08-07-2024,77344,Chair,1,343.31,777,Gift Card,Returned,20605055,6,SAVE10,Google,343.31
201083,09-07-2024,68508,Chair,1,123.28,895,Credit Card,Delivered,98960285,3,SAVE10,Email,123.28
200690,12-07-2024,29318,Monitor,1,24.48,128,Gift Card,Returned,88666721,1,,Instagram,24.48
200902,13-07-2024,61162,Monitor,4,180.25,813,Debit Card,Cancelled,76712124,7,,Facebook,721
200393,14-07-2024,39906,Printer,1,75.01,921,Credit Card,Returned,24632134,3,,Google,75.01
200748,15-07-2024,56553,Tablet,3,70.81,249,Credit Card,Shipped,37667360,8,FREESHIP,Referral,212.43
200558,16-07-2024,76766,Phone,4,628.12,485,Online,Delivered,32052962,6,WINTER15,Instagram,2512.48
200619,16-07-2024,38845,Laptop,1,532.89,764,Gift Card,Pending,47637374,2,,Referral,532.89
