Date,Product,Quantity,UnitPrice,PaymentMethod,OrderStatus,ItemsInCart,CouponCode,ReferralSource,TotalPrice,CouponSave10,CouponWinter15,CouponFreeship,RevenueGenrated
12-05-2023,Monitor,5,149.55,Cash,Shipped,9,FREESHIP,Facebook,747.75,0.0,0.0,747.75,0.0
12-05-2024,Phone,2,345.01,Credit Card,Delivered,6,FREESHIP,Google,690.02,0.0,0.0,690.02,0.0
12-05-2024,Desk,3,136.84,Cash,Delivered,3,SAVE10,Facebook,410.52,41.052,0.0,0.0,369.46799999999996
12-05-2025,Desk,3,571.53,Debit Card,Delivered,6,FREESHIP,Facebook,1714.59,0.0,0.0,1714.59,0.0
12-05-2025,Tablet,5,91.67,Online,Cancelled,9,FREESHIP,Email,458.35,0.0,0.0,458.35,0.0
12-06-2023,Tablet,3,382.37,Debit Card,Returned,8,FREESHIP,Instagram,1147.11,0.0,0.0,1147.11,0.0
12-06-2023,Monitor,5,514.6,Gift Card,Delivered,10,FREESHIP,Instagram,2332.082,0.0,0.0,2332.082,0.0
12-06-2023,Desk,3,606.41,Debit Card,Returned,7,FREESHIP,Facebook,1819.23,0.0,0.0,1819.23,0.0
12-06-2024,Phone,3,692.44,Debit Card,Cancelled,8,FREESHIP,Google,2077.32,0.0,0.0,2077.32,0.0
12-06-2024,Tablet,2,461.37,Cash,Delivered,5,SAVE10,Google,922.74,92.274,0.0,0.0,830.466
12-07-2023,Chair,3,331.46,Credit Card,Cancelled,6,WINTER15,Referral,994.38,0.0,149.157,0.0,0.0
12-07-2023,Tablet,1,17.24,Online,Pending,2,FREESHIP,Instagram,165.012,0.0,0.0,165.012,0.0
12-07-2023,Tablet,4,132.56,Cash,Returned,8,WINTER15,Instagram,530.24,0.0,79.536,0.0,0.0
12-07-2024,Monitor,1,24.48,Gift Card,Returned,1,SAVE10,Instagram,165.012,16.501199999999997,0.0,0.0,0.0
12-11-2023,Laptop,4,506.11,Cash,Cancelled,5,SAVE10,Referral,2024.44,202.44400000000002,0.0,0.0,0.0
12-11-2024,Chair,3,646.34,Debit Card,Pending,5,SAVE10,Google,1939.02,193.90200000000002,0.0,0.0,0.0
12-12-2023,Laptop,1,365.57,Online,Cancelled,5,SAVE10,Email,365.57,36.556999999999995,0.0,0.0,0.0
12-12-2023,Laptop,1,132.68,Debit Card,Returned,1,SAVE10,Referral,165.012,16.501199999999997,0.0,0.0,0.0
13-01-2023,Monitor,3,410.88,Cash,Delivered,8,FREESHIP,Instagram,1232.64,0.0,0.0,1232.64,0.0
13-01-2024,Chair,4,409.28,Cash,Pending,8,SAVE10,Email,1637.12,163.712,0.0,0.0,0.0
13-02-2024,Desk,3,134.05,Credit Card,Shipped,3,SAVE10,Google,402.15,40.215,0.0,0.0,0.0
13-03-2024,Phone,3,273.96,Debit Card,Returned,8,SAVE10,Google,821.88,82.18799999999999,0.0,0.0,0.0
13-03-2024,Laptop,3,359.73,Debit Card,Returned,7,FREESHIP,Email,1079.19,0.0,0.0,1079.19,0.0
13-03-2024,Desk,2,184.6,Gift Card,Delivered,7,WINTER15,Email,369.2,0.0,55.38,0.0,313.82
13-04-2024,Tablet,2,143.82,Credit Card,Returned,6,SAVE10,Instagram,287.64,28.763999999999996,0.0,0.0,0.0
13-04-2025,Laptop,1,518.39,Debit Card,Pending,4,FREESHIP,Instagram,518.39,0.0,0.0,518.39,0.0
13-05-2023,Desk,3,158.66,Gift Card,Delivered,7,WINTER15,Email,475.98,0.0,71.397,0.0,404.583
13-05-2024,Monitor,1,263.96,Gift Card,Returned,2,SAVE10,Google,263.96,26.396,0.0,0.0,0.0
13-05-2025,Printer,5,561.48,Online,Delivered,9,FREESHIP,Facebook,2332.082,0.0,0.0,2332.082,0.0
13-05-2025,Desk,3,430.06,Gift Card,Cancelled,8,FREESHIP,Instagram,1290.18,0.0,0.0,1290.18,0.0
13-06-2023,Desk,3,336.71,Credit Card,Pending,4,FREESHIP,Email,1010.13,0.0,0.0,1010.13,0.0
13-06-2024,Tablet,3,70.93,Debit Card,Returned,5,FREESHIP,Referral,212.79,0.0,0.0,212.79,0.0
13-06-2024,Chair,3,454.29,Credit Card,Pending,4,WINTER15,Google,1362.87,0.0,204.4305,0.0,0.0
13-06-2024,Phone,4,386.73,Cash,Delivered,4,SAVE10,Facebook,1546.92,154.692,0.0,0.0,1392.228
13-06-2024,Chair,4,400.07,Online,Shipped,5,FREESHIP,Referral,1600.28,0.0,0.0,1600.28,0.0
13-06-2025,Printer,4,403.58,Online,Pending,9,SAVE10,Referral,1614.32,161.432,0.0,0.0,0.0
13-06-2025,Laptop,3,372.6,Credit Card,Delivered,7,WINTER15,Referral,1117.8,0.0,167.67,0.0,950.13
13-07-2023,Tablet,2,436.84,Online,Delivered,2,FREESHIP,Instagram,873.68,0.0,0.0,873.68,0.0
13-07-2024,Monitor,4,180.25,Debit Card,Cancelled,7,SAVE10,Facebook,721.0,72.1,0.0,0.0,0.0
13-08-2023,Tablet,2,213.83,Debit Card,Cancelled,2,WINTER15,Email,427.66,0.0,64.149,0.0,0.0
13-08-2023,Tablet,4,547.32,Cash,Returned,8,FREESHIP,Instagram,2189.28,0.0,0.0,2189.28,0.0
13-08-2023,Printer,4,534.57,Credit Card,Delivered,6,FREESHIP,Facebook,2138.28,0.0,0.0,2138.28,0.0
13-08-2024,Desk,5,396.86,Cash,Cancelled,9,SAVE10,Instagram,1984.3,198.43,0.0,0.0,0.0
13-09-2023,Tablet,1,332.09,Gift Card,Returned,5,FREESHIP,Instagram,332.09,0.0,0.0,332.09,0.0
13-10-2023,Desk,1,356.81,Online,Delivered,1,WINTER15,Instagram,356.81,0.0,53.521499999999996,0.0,303.2885
13-11-2023,Laptop,3,614.15,Gift Card,Cancelled,3,SAVE10,Facebook,1842.45,184.245,0.0,0.0,0.0
13-12-2023,Printer,2,328.54,Gift Card,Returned,6,FREESHIP,Email,657.08,0.0,0.0,657.08,0.0
13-12-2023,Printer,1,249.81,Cash,Pending,1,SAVE10,Google,249.81,24.980999999999998,0.0,0.0,0.0
13-12-2023,Phone,2,105.57,Debit Card,Returned,5,WINTER15,Google,211.14,0.0,31.671,0.0,0.0
13-12-2023,Chair,3,63.68,Cash,Returned,6,FREESHIP,Facebook,191.04,0.0,0.0,191.04,0.0
13-12-2024,Desk,4,384.32,Credit Card,Pending,6,WINTER15,Google,1537.28,0.0,230.592,0.0,0.0
14-01-2023,Tablet,4,145.41,Credit Card,Returned,7,FREESHIP,Email,581.64,0.0,0.0,581.64,0.0
14-01-2023,Desk,4,431.01,Credit Card,Returned,7,FREESHIP,Referral,1724.04,0.0,0.0,1724.04,0.0
14-01-2023,Printer,2,228.54,Debit Card,Pending,3,FREESHIP,Email,457.08,0.0,0.0,457.08,0.0
14-01-2024,Chair,3,411.95,Credit Card,Delivered,7,FREESHIP,Referral,1235.85,0.0,0.0,1235.85,0.0
14-02-2023,Laptop,4,64.69,Debit Card,Shipped,7,WINTER15,Google,258.76,0.0,38.81399999999999,0.0,0.0
14-02-2025,Chair,3,483.53,Cash,Returned,4,SAVE10,Referral,1450.59,145.059,0.0,0.0,0.0
14-02-2025,Phone,1,678.38,Credit Card,Cancelled,4,SAVE10,Referral,678.38,67.83800000000001,0.0,0.0,0.0
14-03-2023,Phone,3,553.52,Gift Card,Shipped,4,FREESHIP,Facebook,1660.56,0.0,0.0,1660.56,0.0
14-03-2023,Tablet,4,434.42,Online,Cancelled,6,FREESHIP,Google,1737.68,0.0,0.0,1737.68,0.0
14-03-2023,Chair,2,132.6,Debit Card,Cancelled,4,WINTER15,Email,265.2,0.0,39.78,0.0,0.0
14-03-2024,Monitor,3,583.72,Credit Card,Shipped,5,FREESHIP,Facebook,1751.16,0.0,0.0,1751.16,0.0
14-03-2025,Printer,3,201.21,Online,Cancelled,3,SAVE10,Google,603.63,60.363,0.0,0.0,0.0
14-03-2025,Phone,5,78.29,Credit Card,Shipped,5,WINTER15,Referral,391.45,0.0,58.7175,0.0,0.0
14-04-2023,Tablet,3,554.25,Debit Card,Shipped,6,WINTER15,Referral,1662.75,0.0,249.4125,0.0,0.0
14-05-2023,Tablet,5,307.98,Online,Pending,10,WINTER15,Facebook,1539.9,0.0,230.985,0.0,0.0
14-05-2024,Chair,2,69.64,Cash,Returned,6,SAVE10,Facebook,165.012,16.501199999999997,0.0,0.0,0.0
14-05-2025,Phone,1,558.27,Online,Delivered,1,FREESHIP,Referral,558.27,0.0,0.0,558.27,0.0
14-06-2024,Phone,5,231.82,Debit Card,Delivered,6,SAVE10,Facebook,1159.1,115.91,0.0,0.0,1043.1899999999998
14-06-2024,Phone,2,486.35,Online,Pending,6,SAVE10,Referral,972.7,97.27,0.0,0.0,0.0
14-06-2025,Chair,2,420.29,Gift Card,Returned,3,SAVE10,Google,840.58,84.058,0.0,0.0,0.0
14-06-2025,Chair,5,655.55,Online,Delivered,5,WINTER15,Email,2332.082,0.0,349.81229999999994,0.0,1982.2696999999998
14-07-2023,Printer,5,508.69,Cash,Delivered,10,FREESHIP,Google,2332.082,0.0,0.0,2332.082,0.0
14-07-2023,Chair,3,223.79,Debit Card,Pending,3,FREESHIP,Google,671.37,0.0,0.0,671.37,0.0
14-07-2024,Printer,1,75.01,Credit Card,Returned,3,SAVE10,Google,165.012,16.501199999999997,0.0,0.0,0.0
14-09-2024,Laptop,4,417.89,Gift Card,Pending,4,WINTER15,Google,1671.56,0.0,250.73399999999998,0.0,0.0
14-09-2024,Monitor,2,500.29,Online,Returned,7,WINTER15,Google,1000.58,0.0,150.08700000000002,0.0,0.0
14-10-2023,Chair,3,69.65,Cash,Delivered,7,WINTER15,Instagram,208.95,0.0,31.3425,0.0,177.6075
14-10-2023,Printer,2,531.49,Credit Card,Delivered,7,WINTER15,Facebook,1062.98,0.0,159.447,0.0,903.533
14-10-2024,Laptop,2,76.74,Cash,Returned,7,SAVE10,Instagram,165.012,16.501199999999997,0.0,0.0,0.0
14-11-2023,Tablet,1,17.98,Cash,Cancelled,6,FREESHIP,Email,165.012,0.0,0.0,165.012,0.0
14-11-2023,Monitor,2,255.99,Credit Card,Delivered,4,SAVE10,Instagram,511.98,51.198,0.0,0.0,460.78200000000004
14-12-2023,Chair,3,499.21,Online,Cancelled,8,SAVE10,Instagram,1497.63,149.763,0.0,0.0,0.0
14-12-2024,Laptop,4,174.49,Credit Card,Delivered,5,SAVE10,Facebook,697.96,69.796,0.0,0.0,628.164
15-01-2023,Phone,4,474.69,Gift Card,Cancelled,6,SAVE10,Google,1898.76,189.87599999999998,0.0,0.0,0.0
15-01-2024,Monitor,5,615.1,Gift Card,Returned,10,WINTER15,Instagram,2332.082,0.0,349.81229999999994,0.0,0.0
15-01-2024,Phone,2,513.59,Online,Returned,4,FREESHIP,Referral,1027.18,0.0,0.0,1027.18,0.0
15-01-2025,Monitor,1,65.95,Credit Card,Delivered,5,SAVE10,Facebook,165.012,16.501199999999997,0.0,0.0,148.51080000000002
15-02-2023,Laptop,2,425.03,Cash,Returned,2,WINTER15,Google,850.06,0.0,127.509,0.0,0.0
15-02-2025,Laptop,1,64.66,Debit Card,Delivered,4,SAVE10,Instagram,165.012,16.501199999999997,0.0,0.0,148.51080000000002
15-03-2023,Laptop,5,492.75,Cash,Shipped,6,WINTER15,Referral,2332.082,0.0,349.81229999999994,0.0,0.0
15-03-2024,Monitor,5,575.24,Cash,Delivered,7,WINTER15,Email,2332.082,0.0,349.81229999999994,0.0,1982.2696999999998
15-03-2025,Laptop,5,292.54,Debit Card,Cancelled,8,FREESHIP,Email,1462.7,0.0,0.0,1462.7,0.0
15-03-2025,Phone,1,479.56,Gift Card,Returned,1,SAVE10,Google,479.56,47.956,0.0,0.0,0.0
15-03-2025,Tablet,3,362.53,Debit Card,Returned,5,SAVE10,Facebook,1087.59,108.759,0.0,0.0,0.0
15-03-2025,Tablet,2,599.74,Gift Card,Shipped,2,SAVE10,Instagram,1199.48,119.948,0.0,0.0,0.0
15-03-2025,Printer,3,602.75,Credit Card,Shipped,6,SAVE10,Email,1808.25,180.825,0.0,0.0,0.0
15-03-2025,Chair,2,363.91,Gift Card,Shipped,2,FREESHIP,Referral,727.82,0.0,0.0,727.82,0.0
15-04-2023,Printer,3,422.13,Online,Delivered,7,SAVE10,Facebook,1266.39,126.63900000000001,0.0,0.0,1139.7510000000002
15-04-2024,Desk,3,157.4,Debit Card,Cancelled,7,WINTER15,Email,472.2,0.0,70.83,0.0,0.0
15-04-2024,Laptop,2,533.02,Gift Card,Shipped,2,SAVE10,Facebook,1066.04,106.604,0.0,0.0,0.0
15-04-2024,Monitor,1,72.6,Debit Card,Cancelled,6,FREESHIP,Instagram,165.012,0.0,0.0,165.012,0.0
15-04-2024,Chair,5,170.22,Debit Card,Delivered,8,FREESHIP,Referral,851.1,0.0,0.0,851.1,0.0
15-04-2025,Monitor,4,496.0,Online,Cancelled,8,WINTER15,Google,1984.0,0.0,297.6,0.0,0.0
15-04-2025,Chair,3,20.54,Credit Card,Cancelled,3,FREESHIP,Instagram,165.012,0.0,0.0,165.012,0.0
15-05-2024,Chair,1,595.54,Gift Card,Shipped,4,SAVE10,Instagram,595.54,59.553999999999995,0.0,0.0,0.0
15-05-2025,Monitor,4,14.69,Cash,Cancelled,9,FREESHIP,Email,165.012,0.0,0.0,165.012,0.0
15-06-2023,Chair,5,50.74,Gift Card,Cancelled,7,WINTER15,Google,253.7,0.0,38.055,0.0,0.0
15-06-2025,Chair,3,154.37,Gift Card,Delivered,4,SAVE10,Instagram,463.11,46.31100000000001,0.0,0.0,416.799
15-07-2024,Tablet,3,70.81,Credit Card,Shipped,8,FREESHIP,Referral,212.43,0.0,0.0,212.43,0.0
15-08-2023,Tablet,2,148.22,Credit Card,Delivered,7,WINTER15,Instagram,296.44,0.0,44.466,0.0,251.974
15-09-2024,Phone,2,496.62,Online,Pending,2,SAVE10,Instagram,993.24,99.324,0.0,0.0,0.0
15-10-2023,Chair,1,273.19,Debit Card,Returned,5,SAVE10,Facebook,273.19,27.319000000000003,0.0,0.0,0.0
15-10-2023,Chair,2,288.21,Debit Card,Cancelled,5,SAVE10,Email,576.42,57.641999999999996,0.0,0.0,0.0
15-10-2023,Tablet,4,578.27,Online,Delivered,9,WINTER15,Email,2313.08,0.0,346.962,0.0,1966.118
15-10-2024,Laptop,5,472.01,Gift Card,Cancelled,10,SAVE10,Email,2332.082,233.2082,0.0,0.0,0.0
15-10-2024,Monitor,2,180.5,Debit Card,Pending,6,FREESHIP,Referral,361.0,0.0,0.0,361.0,0.0
15-11-2023,Tablet,1,536.07,Debit Card,Delivered,5,FREESHIP,Google,536.07,0.0,0.0,536.07,0.0
15-11-2023,Chair,2,366.23,Cash,Shipped,2,WINTER15,Email,732.46,0.0,109.86900000000001,0.0,0.0
15-11-2023,Printer,3,229.34,Credit Card,Shipped,6,SAVE10,Referral,688.02,68.80199999999999,0.0,0.0,0.0
15-11-2024,Printer,1,95.1,Gift Card,Pending,1,WINTER15,Instagram,165.012,0.0,24.7518,0.0,0.0
15-11-2024,Chair,5,127.18,Cash,Cancelled,9,SAVE10,Referral,635.9,63.59,0.0,0.0,0.0
15-12-2024,Phone,2,319.91,Credit Card,Cancelled,3,WINTER15,Google,639.82,0.0,95.97300000000001,0.0,0.0
16-01-2024,Tablet,5,341.96,Debit Card,Delivered,6,FREESHIP,Email,1709.8,0.0,0.0,1709.8,0.0
16-01-2024,Chair,2,298.53,Debit Card,Cancelled,5,WINTER15,Email,597.06,0.0,89.559,0.0,0.0
16-01-2025,Laptop,2,527.46,Debit Card,Cancelled,3,FREESHIP,Referral,1054.92,0.0,0.0,1054.92,0.0
16-01-2025,Monitor,4,95.03,Online,Shipped,8,FREESHIP,Facebook,380.12,0.0,0.0,380.12,0.0
16-02-2023,Printer,5,475.95,Credit Card,Returned,8,WINTER15,Facebook,2332.082,0.0,349.81229999999994,0.0,0.0
16-02-2023,Tablet,4,463.04,Gift Card,Returned,9,SAVE10,Instagram,1852.16,185.216,0.0,0.0,0.0
16-02-2023,Laptop,5,208.17,Credit Card,Returned,6,SAVE10,Facebook,1040.85,104.085,0.0,0.0,0.0
16-02-2023,Desk,5,507.94,Online,Cancelled,9,WINTER15,Facebook,2332.082,0.0,349.81229999999994,0.0,0.0
16-02-2023,Desk,2,317.77,Debit Card,Cancelled,4,WINTER15,Facebook,635.54,0.0,95.33099999999999,0.0,0.0
16-02-2024,Laptop,4,502.99,Debit Card,Shipped,4,WINTER15,Referral,2011.96,0.0,301.79400000000004,0.0,0.0
16-02-2025,Laptop,2,323.45,Credit Card,Returned,5,FREESHIP,Instagram,646.9,0.0,0.0,646.9,0.0
16-02-2025,Chair,3,498.66,Cash,Cancelled,6,FREESHIP,Email,1495.98,0.0,0.0,1495.98,0.0
16-03-2023,Tablet,3,659.88,Gift Card,Cancelled,3,WINTER15,Google,1979.64,0.0,296.946,0.0,0.0
16-03-2025,Monitor,5,57.45,Cash,Cancelled,10,SAVE10,Facebook,287.25,28.725,0.0,0.0,0.0
16-04-2023,Printer,3,304.15,Gift Card,Shipped,3,WINTER15,Instagram,912.45,0.0,136.8675,0.0,0.0
16-04-2023,Laptop,4,328.56,Debit Card,Returned,4,FREESHIP,Email,1314.24,0.0,0.0,1314.24,0.0
16-04-2024,Laptop,4,229.1,Gift Card,Returned,8,WINTER15,Email,916.4,0.0,137.46,0.0,0.0
16-04-2024,Printer,4,600.81,Debit Card,Delivered,9,SAVE10,Email,2332.082,233.2082,0.0,0.0,2098.8738
16-04-2024,Phone,1,198.51,Credit Card,Returned,5,WINTER15,Instagram,198.51,0.0,29.776499999999995,0.0,0.0
16-04-2025,Laptop,2,521.4,Cash,Delivered,7,SAVE10,Instagram,1042.8,104.28,0.0,0.0,938.52
16-05-2023,Chair,3,468.74,Cash,Pending,4,FREESHIP,Instagram,1406.22,0.0,0.0,1406.22,0.0
16-05-2023,Chair,5,615.67,Online,Pending,6,SAVE10,Email,2332.082,233.2082,0.0,0.0,0.0
16-05-2024,Tablet,3,324.3,Debit Card,Pending,8,FREESHIP,Email,972.9,0.0,0.0,972.9,0.0
16-05-2024,Tablet,1,331.06,Credit Card,Pending,5,WINTER15,Instagram,331.06,0.0,49.659,0.0,0.0
16-05-2025,Laptop,1,325.81,Credit Card,Pending,1,WINTER15,Referral,325.81,0.0,48.8715,0.0,0.0
16-06-2023,Desk,2,356.35,Debit Card,Returned,6,WINTER15,Facebook,712.7,0.0,106.905,0.0,0.0
16-06-2023,Chair,1,335.1,Debit Card,Pending,6,FREESHIP,Referral,335.1,0.0,0.0,335.1,0.0
16-06-2023,Printer,3,396.0,Gift Card,Cancelled,4,FREESHIP,Instagram,1188.0,0.0,0.0,1188.0,0.0
16-06-2024,Printer,4,517.98,Cash,Cancelled,8,FREESHIP,Facebook,2071.92,0.0,0.0,2071.92,0.0
16-06-2024,Desk,5,389.62,Cash,Returned,7,FREESHIP,Facebook,1948.1,0.0,0.0,1948.1,0.0
16-06-2025,Tablet,1,687.89,Cash,Returned,1,FREESHIP,Email,687.89,0.0,0.0,687.89,0.0
16-07-2024,Laptop,1,532.89,Gift Card,Pending,2,WINTER15,Referral,532.89,0.0,79.9335,0.0,0.0
16-07-2024,Phone,4,628.12,Online,Delivered,6,WINTER15,Instagram,2332.082,0.0,349.81229999999994,0.0,1982.2696999999998
16-09-2024,Monitor,1,571.9,Gift Card,Pending,1,WINTER15,Instagram,571.9,0.0,85.785,0.0,0.0
16-10-2023,Desk,4,408.36,Gift Card,Cancelled,4,FREESHIP,Referral,1633.44,0.0,0.0,1633.44,0.0
16-10-2023,Printer,3,490.01,Cash,Returned,4,SAVE10,Facebook,1470.03,147.003,0.0,0.0,0.0
16-10-2023,Phone,1,11.39,Cash,Cancelled,6,WINTER15,Email,165.012,0.0,24.7518,0.0,0.0
16-10-2023,Chair,3,122.11,Online,Delivered,4,WINTER15,Email,366.33,0.0,54.9495,0.0,311.3805
16-10-2024,Tablet,2,536.25,Debit Card,Pending,3,SAVE10,Email,1072.5,107.25,0.0,0.0,0.0
16-12-2023,Desk,4,61.91,Gift Card,Delivered,6,WINTER15,Email,247.64,0.0,37.146,0.0,210.49399999999997
16-12-2024,Phone,2,456.04,Debit Card,Returned,4,FREESHIP,Email,912.08,0.0,0.0,912.08,0.0
16-12-2024,Printer,1,376.76,Debit Card,Delivered,5,SAVE10,Email,376.76,37.676,0.0,0.0,339.084
16-12-2024,Monitor,4,696.71,Debit Card,Shipped,4,WINTER15,Instagram,2332.082,0.0,349.81229999999994,0.0,0.0
16-12-2024,Laptop,2,426.22,Online,Delivered,7,WINTER15,Google,852.44,0.0,127.866,0.0,724.5740000000001
17-01-2024,Laptop,5,190.08,Cash,Shipped,9,FREESHIP,Instagram,950.4,0.0,0.0,950.4,0.0
17-02-2023,Phone,3,664.79,Online,Delivered,6,WINTER15,Facebook,1994.37,0.0,299.1555,0.0,1695.2144999999998
17-02-2023,Monitor,4,101.32,Cash,Pending,7,FREESHIP,Referral,405.28,0.0,0.0,405.28,0.0
17-02-2023,Desk,4,440.31,Cash,Cancelled,6,FREESHIP,Instagram,1761.24,0.0,0.0,1761.24,0.0
17-02-2023,Tablet,4,21.07,Gift Card,Delivered,4,FREESHIP,Google,165.012,0.0,0.0,165.012,0.0
17-02-2024,Chair,5,644.64,Gift Card,Cancelled,6,FREESHIP,Email,2332.082,0.0,0.0,2332.082,0.0
17-02-2024,Monitor,3,49.14,Online,Returned,7,SAVE10,Email,165.012,16.501199999999997,0.0,0.0,0.0
17-03-2024,Desk,2,533.95,Online,Delivered,5,WINTER15,Google,1067.9,0.0,160.18500000000003,0.0,907.715
17-03-2024,Desk,4,221.96,Cash,Delivered,7,WINTER15,Google,887.84,0.0,133.17600000000002,0.0,754.664
17-04-2024,Tablet,2,216.66,Debit Card,Pending,6,FREESHIP,Instagram,433.32,0.0,0.0,433.32,0.0
17-04-2025,Chair,5,468.51,Debit Card,Delivered,9,SAVE10,Facebook,2332.082,233.2082,0.0,0.0,2098.8738
17-05-2023,Monitor,3,473.49,Credit Card,Pending,7,FREESHIP,Email,1420.47,0.0,0.0,1420.47,0.0
17-05-2023,Monitor,2,407.79,Debit Card,Shipped,3,FREESHIP,Google,815.58,0.0,0.0,815.58,0.0
17-05-2023,Chair,4,385.92,Credit Card,Cancelled,8,FREESHIP,Instagram,1543.68,0.0,0.0,1543.68,0.0
17-05-2025,Desk,5,489.37,Online,Returned,8,WINTER15,Instagram,2332.082,0.0,349.81229999999994,0.0,0.0
17-05-2025,Chair,1,23.53,Gift Card,Delivered,2,FREESHIP,Instagram,165.012,0.0,0.0,165.012,0.0
17-06-2023,Monitor,4,255.86,Credit Card,Delivered,7,WINTER15,Email,1023.44,0.0,153.516,0.0,869.9240000000001
17-06-2024,Desk,2,563.82,Credit Card,Pending,3,FREESHIP,Instagram,1127.64,0.0,0.0,1127.64,0.0
17-06-2025,Laptop,1,664.42,Gift Card,Returned,6,SAVE10,Facebook,664.42,66.442,0.0,0.0,0.0
17-07-2023,Printer,1,473.96,Cash,Delivered,3,FREESHIP,Google,473.96,0.0,0.0,473.96,0.0
17-07-2023,Printer,5,111.7,Credit Card,Cancelled,9,FREESHIP,Email,558.5,0.0,0.0,558.5,0.0
17-08-2023,Tablet,5,691.28,Online,Delivered,10,SAVE10,Email,2332.082,233.2082,0.0,0.0,2098.8738
17-08-2023,Laptop,5,38.11,Debit Card,Cancelled,6,WINTER15,Instagram,190.55,0.0,28.5825,0.0,0.0
17-08-2023,Monitor,3,646.79,Cash,Cancelled,5,WINTER15,Google,1940.37,0.0,291.0555,0.0,0.0
17-08-2024,Tablet,5,389.22,Cash,Cancelled,7,SAVE10,Referral,1946.1,194.61,0.0,0.0,0.0
17-09-2023,Desk,3,592.87,Gift Card,Shipped,3,FREESHIP,Referral,1778.61,0.0,0.0,1778.61,0.0
17-09-2024,Phone,3,76.96,Cash,Returned,8,FREESHIP,Email,230.88,0.0,0.0,230.88,0.0
17-10-2023,Printer,2,92.87,Credit Card,Pending,5,FREESHIP,Facebook,185.74,0.0,0.0,185.74,0.0
17-10-2024,Tablet,3,601.6,Credit Card,Cancelled,7,SAVE10,Facebook,1804.8,180.48,0.0,0.0,0.0
17-11-2024,Monitor,4,342.95,Cash,Delivered,6,WINTER15,Google,1371.8,0.0,205.77,0.0,1166.03
17-12-2023,Desk,4,697.5,Cash,Shipped,7,FREESHIP,Referral,2332.082,0.0,0.0,2332.082,0.0
18-01-2023,Phone,5,347.92,Cash,Pending,6,WINTER15,Google,1739.6,0.0,260.94,0.0,0.0
18-01-2024,Tablet,2,518.23,Debit Card,Shipped,5,FREESHIP,Email,1036.46,0.0,0.0,1036.46,0.0
18-01-2024,Monitor,2,189.06,Gift Card,Shipped,7,SAVE10,Facebook,378.12,37.812,0.0,0.0,0.0
18-01-2025,Monitor,2,575.83,Online,Delivered,3,WINTER15,Referral,1151.66,0.0,172.74900000000002,0.0,978.9110000000001
18-02-2023,Monitor,4,25.29,Credit Card,Pending,8,FREESHIP,Google,165.012,0.0,0.0,165.012,0.0
18-02-2025,Desk,1,39.56,Debit Card,Cancelled,5,SAVE10,Google,165.012,16.501199999999997,0.0,0.0,0.0
18-02-2025,Desk,3,531.72,Gift Card,Delivered,7,SAVE10,Google,1595.16,159.516,0.0,0.0,1435.644
18-02-2025,Desk,4,657.79,Credit Card,Returned,6,WINTER15,Google,2332.082,0.0,349.81229999999994,0.0,0.0
18-03-2023,Tablet,5,316.07,Cash,Returned,10,WINTER15,Google,1580.35,0.0,237.0525,0.0,0.0
18-03-2023,Desk,1,41.09,Online,Returned,4,WINTER15,Email,165.012,0.0,24.7518,0.0,0.0
18-03-2024,Desk,2,118.59,Credit Card,Delivered,2,WINTER15,Email,237.18,0.0,35.577000000000005,0.0,201.603
18-03-2025,Phone,1,121.96,Debit Card,Delivered,3,SAVE10,Google,165.012,16.501199999999997,0.0,0.0,148.51080000000002
18-04-2024,Phone,4,162.71,Cash,Cancelled,7,FREESHIP,Email,650.84,0.0,0.0,650.84,0.0
18-04-2024,Phone,1,512.39,Online,Delivered,2,FREESHIP,Instagram,512.39,0.0,0.0,512.39,0.0
18-04-2024,Monitor,5,186.28,Debit Card,Delivered,8,SAVE10,Email,931.4,93.14,0.0,0.0,838.26
18-04-2024,Desk,4,539.2,Credit Card,Pending,8,FREESHIP,Google,2156.8,0.0,0.0,2156.8,0.0
18-04-2025,Tablet,2,323.22,Credit Card,Delivered,7,SAVE10,Instagram,646.44,64.644,0.0,0.0,581.796
18-04-2025,Printer,2,46.36,Gift Card,Returned,4,SAVE10,Google,165.012,16.501199999999997,0.0,0.0,0.0
18-05-2023,Desk,2,372.23,Gift Card,Delivered,7,SAVE10,Email,744.46,74.446,0.0,0.0,670.014
18-05-2023,Desk,1,105.92,Gift Card,Returned,6,SAVE10,Email,165.012,16.501199999999997,0.0,0.0,0.0
18-05-2023,Laptop,1,120.98,Debit Card,Delivered,6,WINTER15,Email,165.012,0.0,24.7518,0.0,140.2602
18-05-2024,Phone,4,488.78,Online,Returned,5,FREESHIP,Google,1955.12,0.0,0.0,1955.12,0.0
18-05-2025,Desk,4,652.48,Cash,Pending,5,FREESHIP,Instagram,2332.082,0.0,0.0,2332.082,0.0
18-06-2023,Monitor,2,674.9,Online,Shipped,4,SAVE10,Facebook,1349.8,134.98,0.0,0.0,0.0
18-06-2025,Laptop,4,578.28,Gift Card,Cancelled,5,FREESHIP,Email,2313.12,0.0,0.0,2313.12,0.0
18-07-2023,Laptop,2,644.05,Gift Card,Cancelled,5,WINTER15,Referral,1288.1,0.0,193.215,0.0,0.0
18-07-2023,Laptop,2,373.17,Credit Card,Pending,6,SAVE10,Referral,746.34,74.634,0.0,0.0,0.0
